handle,variant_id,variant_sku,variant_barcode,product_group,variant_title,product_title,subtitle,description,brand,category_handle,collection_handle,dietary_flags,tags,allergens,ingredients,storage,country_of_origin,weight_value,weight_unit,thumbnail_url,image_filenames,velocity,eco_rating,brand_slug,vat_rate,regional_tags,subscription_eligible,status,variant_title_raw,variant_sku_raw
4567669309512,variant_01KSQVBYG6RGAX61TS39W5ACKE,natco-gram-flour-superfine-500g,,,500g,Natco - Gram Flour Superfine,,Our products are manufactured in a site that handles gluten; soya;./images/natco_gram-flour-superfine-500g.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,gram_flour_besan,,vegetarian;vegan,,gluten,See product packaging for full ingredients list,,India,500,g,/uploads/natco_gram-flour-superfine-500g.jpg,,A,,natco,0,,true,published,Default,F3273
4567669047368,variant_01KSQVBYM9AJPBZA2SFKE03702,natco-gram-flour-papa-brand-2kg,,,2kg,Natco - Gram Flour (Papa brand),,Our products are manufactured in a site that handles gluten; soya;./images/natco_gram-flour-papa-brand-2kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,gram_flour_besan,,vegetarian;vegan,,gluten,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_gram-flour-papa-brand-2kg.jpg,,A,,natco,0,,true,published,Default,F3353
4567668981832,variant_01KSQVBYRKYW0ZFXZXVF0GAAT5,natco-ground-rice-15kg,,,1.5kg,Natco - Ground Rice,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,speciality_flours_grains,,vegetarian;vegan,,,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_ground-rice-15kg.jpg,,A,,natco,0,,true,published,Default,F4150
4567668981832,variant_01KSQVBYWVT3N5V54Q1T1GP5KD,natco-ground-rice-500g,,,500g,Natco - Ground Rice,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,speciality_flours_grains,,vegetarian;vegan,,,See product packaging for full ingredients list,,India,500,g,/uploads/natco_ground-rice-500g.png,,A,,natco,0,,true,published,Default,F4160
4567668850760,variant_01KSQVBZ10W8WEGCRX1PYPVSNN,natco-rice-flour-500g,,,500g,Natco - Rice Flour,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,speciality_flours_grains,,vegetarian;vegan,,,See product packaging for full ingredients list,,India,500,g,/uploads/natco_rice-flour-500g.jpg,,A,,natco,0,,true,published,Default,F5160
4567668817992,variant_01KSQVBZ54C9H36F1281M0QZVY,natco-semolina-fine-15kg,,,1.5kg,Natco - Semolina Fine,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,semolina_rava,,vegetarian;vegan,,gluten,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_semolina-fine-15kg.jpg,,A,,natco,0,,true,published,Default,F6150
4567668817992,variant_01KSQVBZ8Q1KYJ5EG2WRPE7WT5,natco-semolina-fine-500g,,,500g,Natco - Semolina Fine,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,semolina_rava,,vegetarian;vegan,,gluten,See product packaging for full ingredients list,,India,500,g,/uploads/natco_semolina-fine-500g.png,,A,,natco,0,,true,published,Default,F6160
4567668719688,variant_01KSQVBZD0ZSX73HE1A481JNCA,natco-semolina-coarse-15kg,,,1.5kg,Natco - Semolina Coarse,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,semolina_rava,,vegetarian;vegan,,gluten,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_semolina-coarse-15kg.jpg,,A,,natco,0,,true,published,Default,F6250
4567668719688,variant_01KSQVBZGJSYBN4K12F2048Q6A,natco-semolina-coarse-500g,,,500g,Natco - Semolina Coarse,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,semolina_rava,,vegetarian;vegan,,gluten,See product packaging for full ingredients list,,India,500,g,/uploads/natco_semolina-coarse-500g.jpg,,A,,natco,0,,true,published,Default,F6260
4567668621384,variant_01KSQVBZMTQ8E6BV6QSRM06MDZ,natco-semolina-extra-coarse-15kg,,,1.5kg,Natco - Semolina Extra Coarse,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,semolina_rava,,vegetarian;vegan,,gluten,See product packaging for full ingredients list,,India,1.5,kg,/uploads/natco_semolina-extra-coarse-15kg.jpg,,A,,natco,0,,true,published,Default,F6350
4567668555848,variant_01KSQVBZQYN0DAYXSEFQ7N2Q70,natco-millet-bajri-flour-900g,,,900g,Natco - Millet (Bajri) Flour,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,speciality_flours_grains,,vegetarian;vegan,,,See product packaging for full ingredients list,,India,900,g,/uploads/natco_millet-bajri-flour-900g.jpg,,A,,natco,0,,true,published,Default,F7115
4567668326472,variant_01KSQVBZW716TRXB6QAX7YQA5Z,natco-milk-powder-750g,,,750g,Natco - Milk Powder,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,baking_essences_colours,,vegetarian,,milk,See product packaging for full ingredients list,,India,750,g,/uploads/natco_milk-powder-750g.jpg,,A,,natco,0,,true,published,Default,G1050
4567668326472,variant_01KSQVC00M5T967E3P78JQXEYX,natco-milk-powder-300g,,,300g,Natco - Milk Powder,,Stone-ground flour from Natco Foods. Perfect for Indian breads; batters; and baking.,Natco,baking_essences_colours,,vegetarian,,milk,See product packaging for full ingredients list,,India,300,g,/uploads/natco_milk-powder-300g.png,,A,,natco,0,,true,published,Default,G1060
4567667769416,variant_01KSQVC03P828KJ3B0SNRYDBJY,natco-rose-syrup-725ml,,,725ml,Natco - Rose Syrup,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,725,ml,/uploads/natco_rose-syrup-725ml.jpg,,A,,natco,0,,true,published,Default,J3003
4567656104008,variant_01KSQVC07MVR5EBN65P3W88A1Z,natco-yellow-food-colouring-powder-25g,,,25g,Natco - Yellow Food Colouring - Powder,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_yellow-food-colouring-powder-25g.jpg,,A,,natco,0,,true,published,Default,V1124
4567656071240,variant_01KSQVC0AK8Y91TMNZBK4BSAMG,natco-orange-food-colouring-powder-25g,,,25g,Natco - Orange Food Colouring - Powder,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_orange-food-colouring-powder-25g.jpg,,A,,natco,0,,true,published,Default,V1128
4567656005704,variant_01KSQVC0DPP2PG3V9ADH1HA7W7,natco-red-food-colouring-powder-25g,,,25g,Natco - Red Food Colouring - Powder,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_red-food-colouring-powder-25g.jpg,,A,,natco,0,,true,published,Default,V1132
4567655972936,variant_01KSQVC0HT74NBPXT8EPW5SA74,natco-green-food-colouring-powder-25g,,,25g,Natco - Green Food Colouring - Powder,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,25,g,/uploads/natco_green-food-colouring-powder-25g.jpg,,A,,natco,0,,true,published,Default,V1136
4567655874632,variant_01KSQVC0P108475YAGQ7WFXWK0,natco-orange-food-colouring-liquid-28ml,,,28ml,Natco - Orange Food Colouring - Liquid,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,28,ml,/uploads/natco_orange-food-colouring-liquid-28ml.jpg,,A,,natco,0,,true,published,Default,V1152
4567655841864,variant_01KSQVC0T8QEZDDT5A9FC4MYFB,natco-red-food-colouring-liquid-28ml,,,28ml,Natco - Red Food Colouring - Liquid,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,28,ml,/uploads/natco_red-food-colouring-liquid-28ml.jpg,,A,,natco,0,,true,published,Default,V1156
4567655743560,variant_01KSQVC0XXR2XHDE5Z8QEE6GH7,natco-green-food-colouring-liquid-28ml,,,28ml,Natco - Green Food Colouring - Liquid,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,28,ml,/uploads/natco_green-food-colouring-liquid-28ml.jpg,,A,,natco,0,,true,published,Default,V1160
4567655678024,variant_01KSQVC11FS0B2C1H0F2VCMWG6,natco-vanilla-flavouring-essence-28ml,,,28ml,Natco - Vanilla Flavouring Essence,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,28,ml,/uploads/natco_vanilla-flavouring-essence-28ml.jpg,,A,,natco,0,,true,published,Default,V1172
4567655612488,variant_01KSQVC14VR14MZJ4R9ERERSZC,natco-almond-flavouring-essence-28ml,,,28ml,Natco - Almond Flavouring Essence,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,tree-nuts,See product packaging for full ingredients list,,India,28,ml,/uploads/natco_almond-flavouring-essence-28ml.jpg,,A,,natco,0,,true,published,Default,V1176
4567655514184,variant_01KSQVC182K0SPVAB5QTEDZJFK,natco-rose-flavouring-essence-28ml,,,28ml,Natco - Rose Flavouring Essence,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,28,ml,/uploads/natco_rose-flavouring-essence-28ml.jpg,,A,,natco,0,,true,published,Default,V1182
4567655448648,variant_01KSQVC1BM5G7FGF9Y1XCX9YFS,natco-strawberry-flavouring-essence-28ml,,,28ml,Natco - Strawberry Flavouring Essence,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,28,ml,/uploads/natco_strawberry-flavouring-essence-28ml.jpg,,A,,natco,0,,true,published,Default,V1188
4567655383112,variant_01KSQVC1F8J4RKMGC9QACNB6FS,natco-pineapple-flavouring-essence-28ml,,,28ml,Natco - Pineapple Flavouring Essence,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,28,ml,/uploads/natco_pineapple-flavouring-essence-28ml.jpg,,A,,natco,0,,true,published,Default,V1192
4567655284808,variant_01KSQVC1JH1K8R6C5VJSTNYTWJ,natco-kevda-water-310ml,,,310ml,Natco - Kevda Water,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,310,ml,/uploads/natco_kevda-water-310ml.jpg,,A,,natco,0,,true,published,Default,V3205
4567655219272,variant_01KSQVC1PQGPNPW3JPXZFMQ6D1,natco-rose-water-310ml,,,310ml,Natco - Rose Water,,Food-grade colouring and flavouring essence from Natco Foods. Ideal for baking and desserts.,Natco,baking_essences_colours,,vegetarian,,,See product packaging for full ingredients list,,India,310,ml,/uploads/natco_rose-water-310ml.jpg,,A,,natco,0,,true,published,Default,V6105
4567672127560,variant_01KSQVC1SZ44KZ4R0JVNFWTNGJ,natco-ghee-pure-plough-brand-500g,,,500g,Natco - Ghee Pure (Plough brand),,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,milk,See product packaging for full ingredients list,,India,500,g,/uploads/natco_ghee-pure-plough-brand-500g.jpg,,A,,natco,0,,true,published,Default,C1435
4567672029256,variant_01KSQVC1Y0ASK5JZH3W57Q838D,natco-ghee-pure-butter-1kg,,,1kg,Natco - Ghee Pure Butter,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,milk,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_ghee-pure-butter-1kg.jpg,,A,,natco,0,,true,published,Default,C1510
4567671865416,variant_01KSQVC2691CSK42X0SVST4Q0E,natco-olive-oil-extra-virgin-500ml,,,500ml,Natco - Olive Oil Extra Virgin,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils_ghee,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,500,ml,/uploads/natco_olive-oil-extra-virgin-500ml.jpg,,A,,natco,0,,true,published,Default,C2117
4641506558024,variant_01KSQVC2ADHDST0NP6HEDNE2MT,natco-mamra-basmati-908g,,,908g,Natco - Mamra Basmati,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,basmati_rice,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,908,g,/uploads/natco_mamra-basmati-908g.jpg,,A,,natco,0,,true,published,Default,R6910
4641506558024,variant_01KSQVC2DP87TWAA0ZANM65MYN,natco-mamra-basmati-200g,,,200g,Natco - Mamra Basmati,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,basmati_rice,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,200,g,/uploads/natco_mamra-basmati-200g.jpg,,A,,natco,0,,true,published,Default,R6960
4567667474504,variant_01KSQVC2NE91VCAAKBT9Q76ZKW,natco-butter-beans-2kg,,,2kg,Natco - Butter Beans,,Premium dried pulses from Natco Foods. Rich in protein; essential for Indian dal and curries.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,,milk,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_butter-beans-2kg.png,,A,,natco,0,,true,published,Default,L1350
4567667474504,variant_01KSQVC2SNKNN0MHK23TRN016V,natco-butter-beans-500g,,,500g,Natco - Butter Beans,,Premium dried pulses from Natco Foods. Rich in protein; essential for Indian dal and curries.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,,milk,See product packaging for full ingredients list,,India,500,g,/uploads/natco_butter-beans-500g.png,,A,,natco,0,,true,published,Default,L1360
4567667376200,variant_01KSQVC2XD7NCBMPHWKWRC8MFB,natco-brown-lentils-2kg,,,2kg,Natco - Brown Lentils,,Premium dried pulses from Natco Foods. Rich in protein; essential for Indian dal and curries.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,sesame,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_brown-lentils-2kg.png,,A,,natco,0,,true,published,Default,L1550
4567667376200,variant_01KSQVC31Z9JYJ229TST36BN03,natco-brown-lentils-500g,,,500g,Natco - Brown Lentils,,Premium dried pulses from Natco Foods. Rich in protein; essential for Indian dal and curries.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,sesame,See product packaging for full ingredients list,,India,500,g,/uploads/natco_brown-lentils-500g.jpg,,A,,natco,0,,true,published,Default,L1560
4567667310664,variant_01KSQVC354G60XKT7MBYQG3S5P,natco-chanadal-polished-2kg,,,2kg,Natco - Chanadal Polished,,Our products are manufactured in a site that handles gluten; soya;./images/natco_chanadal-polished-2kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_chanadal-polished-2kg.jpg,,A,,natco,0,,true,published,Default,L2160
4567667310664,variant_01KSQVC39CG2DRT3AK7V876ZH4,natco-chanadal-polished-1kg,,,1kg,Natco - Chanadal Polished,,Our products are manufactured in a site that handles gluten; soya;./images/natco_chanadal-polished-1kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_chanadal-polished-1kg.jpg,,A,,natco,0,,true,published,Default,L2178
4567667212360,variant_01KSQVC3EKATMD16QXGQ8MW35J,natco-green-lentils-1kg,,,1kg,Natco - Green Lentils,,Our products are manufactured in a site that handles gluten; soya;./images/natco_green-lentils-1kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,sesame,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_green-lentils-1kg.jpg,,A,,natco,0,,true,published,Default,L3548
4567667212360,variant_01KSQVC3MC53D42R8VS846QTWA,natco-green-lentils-2kg,,,2kg,Natco - Green Lentils,,Our products are manufactured in a site that handles gluten; soya;./images/natco_green-lentils-2kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,sesame,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_green-lentils-2kg.jpg,,A,,natco,0,,true,published,Default,L3550
4567667081288,variant_01KSQVC3QV99YS6VCNSS5TY05F,natco-mung-beans-1kg,,,1kg,Natco - Mung Beans,,Premium dried pulses from Natco Foods. Rich in protein; essential for Indian dal and curries.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_mung-beans-1kg.jpg,,A,,natco,0,,true,published,Default,L4157
4567667081288,variant_01KSQVC3X3DXC6D32K5JD8QXFH,natco-mung-beans-2kg,,,2kg,Natco - Mung Beans,,Premium dried pulses from Natco Foods. Rich in protein; essential for Indian dal and curries.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_mung-beans-2kg.jpg,,A,,natco,0,,true,published,Default,L4160
4567666982984,variant_01KSQVC41HXWKWA4YZG0M3HSM7,natco-mung-split-2kg,,,2kg,Natco - Mung Split,,Premium dried pulses from Natco Foods. Rich in protein; essential for Indian dal and curries.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,2,kg,/uploads/natco_mung-split-2kg.jpg,,A,,natco,0,,true,published,Default,L4250
4567666982984,variant_01KSQVC45T5G3P184EAFZFFANK,natco-mung-split-500g,,,500g,Natco - Mung Split,,Premium dried pulses from Natco Foods. Rich in protein; essential for Indian dal and curries.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,500,g,/uploads/natco_mung-split-500g.jpg,,A,,natco,0,,true,published,Default,L4260
4567666917448,variant_01KSQVC4A5A1E7R09S2KMZRXA2,natco-mung-dal-yellow-1kg,,,1kg,Natco - Mung Dal Yellow,,Our products are manufactured in a site that handles gluten; soya;./images/natco_mung-dal-yellow-1kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_mung-dal-yellow-1kg.jpg,,A,,natco,0,,true,published,Default,L4368
4567666917448,variant_01KSW8AYXH6PWJDDTKHRJ6D2X2,natco-mung-dal-yellow-2kg,,,2kg,Natco - Mung Dal Yellow,,Mung Dal Yellow is the split mung bean; and is a popular dal to cook as it is quick to soften It is often used to make kitcheri; a rice and lentil dish; of which there are many different recipes depending on the region and particular chef. Foundation Earth has given Natco Mung Dal Yellow a B rating meaning that it is a very environmentally sustainable product. Foundation Earth gives each product a rating from A+ to G by assessing the farming; processing; packaging and transport. Foundation Ear,Natco,lentils_dals,,vegetarian;vegan;gluten-free,,,Mung Dal Yellow 2kg,,India,2,kg,/uploads/natco_mung-dal-yellow-1kg.jpg,,B,,natco,0,,true,published,Default,L4370
4567661445192,variant_01KSQVC4DWNKVVZD9AK2TGZBB1,natco-gram-roasted-unsalted-300g,,,300g,Natco - Gram Roasted Unsalted,,Traditional Indian savoury snacks from Natco Foods. Perfect tea-time treats.,Natco,nuts_dried_fruits,,vegetarian,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_gram-roasted-unsalted-300g.jpg,,A,,natco,0,,true,published,Default,R4150
4567661412424,variant_01KSQVC4JBTQYFWPPACCK34PAG,natco-gram-roasted-salted-300g,,,300g,Natco - Gram Roasted Salted,,Traditional Indian savoury snacks from Natco Foods. Perfect tea-time treats.,Natco,nuts_dried_fruits,,vegetarian,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_gram-roasted-salted-300g.jpg,,A,,natco,0,,true,published,Default,R4160
4567661379656,variant_01KSQVC4PK1R0ZQRCB808WTCVM,natco-daria-gotta-small-300g,,,300g,Natco - Daria Gotta (Small),,Traditional Indian savoury snacks from Natco Foods. Perfect tea-time treats.,Natco,nuts_dried_fruits,,vegetarian,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_daria-gotta-small-300g.png,,A,,natco,0,,true,published,Default,R4200
4567661314120,variant_01KSQVC4T4E4SY3JP64BFQM47G,natco-daria-gotta-large-700g,,,700g,Natco - Daria Gotta (Large),,Traditional Indian savoury snacks from Natco Foods. Perfect tea-time treats.,Natco,nuts_dried_fruits,,vegetarian,,,See product packaging for full ingredients list,,India,700,g,/uploads/natco_daria-gotta-large-700g.jpg,,A,,natco,0,,true,published,Default,R4220
4567661248584,variant_01KSQVC4YA29KETJHBHHTV8ZZY,natco-daria-dal-300g,,,300g,Natco - Daria Dal,,Traditional Indian savoury snacks from Natco Foods. Perfect tea-time treats.,Natco,lentils_dals,,vegetarian,,,See product packaging for full ingredients list,,India,300,g,/uploads/natco_daria-dal-300g.jpg,,A,,natco,0,,true,published,Default,R4300
4641502855240,variant_01KSQVC52JS1NYN4TR3045JQ96,natco-pine-nuts-75g,,,75g,Natco - Pine Nuts,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,75,g,/uploads/natco_pine-nuts-75g.png,,A,,natco,0,,true,published,Default,N1705
4567664656456,variant_01KSQVC5656R4KZK6XEC97WN0J,natco-cashew-split-1kg,,,1kg,Natco - Cashew Split,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_cashew-split-1kg.jpg,,A,,natco,0,,true,published,Default,N2350
4567664885832,variant_01KSQVC59QE8WDQSASK0R1CTVS,natco-almond-blanched-whole-250g,,,250g,Natco - Almond Blanched Whole,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,250,g,/uploads/natco_almond-blanched-whole-250g.jpg,,A,,natco,0,,true,published,Default,N1420
4567664689224,variant_01KSQVC5E7YAAPFMS0P895HC33,natco-cashew-kernel-300g,,,300g,Natco - Cashew Kernel,,Our products are manufactured in a site that handles gluten; soya;./images/natco_cashew-kernel-300g.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,300,g,/uploads/natco_cashew-kernel-300g.jpg,,A,,natco,0,,true,published,Default,N2260
4567664689224,variant_01KSQVC6N78QKCPAWG9V83NSWK,natco-cashew-kernel-1kg,,,1kg,Natco - Cashew Kernel,,Our products are manufactured in a site that handles gluten; soya;./images/natco_cashew-kernel-1kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_cashew-kernel-1kg.jpg,,A,,natco,0,,true,published,Default,N2250
4567665115208,variant_01KSQVC5HJCH6FJ13BAQ2EVSAR,natco-almonds-1kg,,,1kg,Natco - Almonds,,Our products are manufactured in a site that handles gluten; soya;./images/natco_almonds-1kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_almonds-1kg.jpg,,A,,natco,0,,true,published,Default,N1140
4567665115208,variant_01KSQVC5NYV50SK3Y1WXQRCAFK,natco-almonds-400g,,,400g,Natco - Almonds,,Our products are manufactured in a site that handles gluten; soya;./images/natco_almonds-400g.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,400,g,/uploads/natco_almonds-400g.jpg,,A,,natco,0,,true,published,Default,N1160
4567665016904,variant_01KSQVC5SATM8K4CE9KCJKTFZ8,natco-almonds-ground-300g,,,300g,Natco - Almonds Ground,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,300,g,/uploads/natco_almonds-ground-300g.png,,A,,natco,0,,true,published,Default,N1260
4567664984136,variant_01KSQVC5WZ96GPRD57JHK9QGQ9,natco-almond-flakes-1kg,,,1kg,Natco - Almond Flakes,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,1,kg,/uploads/natco_almond-flakes-1kg.jpg,,A,,natco,0,,true,published,Default,N1350
4567664984136,variant_01KSQVC6172ZSXHH00GBRHFHNJ,natco-almond-flakes-300g,,,300g,Natco - Almond Flakes,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,300,g,/uploads/natco_almond-flakes-300g.jpg,,A,,natco,0,,true,published,Default,N1360
4567664918600,variant_01KSQVC65G0VMM85V6VGE98W6Z,natco-blanched-almond-whole-700g,,,700g,Natco - Blanched Almond Whole,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,700,g,/uploads/natco_blanched-almond-whole-700g.jpg,,A,,natco,0,,true,published,Default,N1410
4567664820296,variant_01KSQVC6A5ZVV30TY3XBESBSQM,natco-pecans-200g,,,200g,Natco - Pecans,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,200,g,/uploads/natco_pecans-200g.jpg,,A,,natco,0,,true,published,Default,N1550
4567664787528,variant_01KSQVC6DCHHZG7BP775YHJ32D,natco-walnut-halves-700g,,,700g,Natco - Walnut Halves,,Our products are manufactured in a site that handles gluten; soya;./images/natco_walnut-halves-700g.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,700,g,/uploads/natco_walnut-halves-700g.jpg,,A,,natco,0,,true,published,Default,N1610
4567664787528,variant_01KSQVC6HHCJAJ8S0ETDS96YJG,natco-walnut-halves-200g,,,200g,Natco - Walnut Halves,,Our products are manufactured in a site that handles gluten; soya;./images/natco_walnut-halves-200g.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,nuts_dried_fruits,,vegetarian;vegan;gluten-free,,tree-nuts,See product packaging for full ingredients list,,India,200,g,/uploads/natco_walnut-halves-200g.jpg,,A,,natco,0,,true,published,Default,N1620
